scenario,level,method,seed,normalized_HV,feasible_fraction
material_parameter_noise_pct,2,MF-HVKG,11,0.9064521106034962,0.9378294667425884
material_parameter_noise_pct,2,MF-HVKG,12,0.9009539343678129,0.9261254458740273
material_parameter_noise_pct,2,MF-HVKG,13,0.9004152575048394,0.9126171314607892
material_parameter_noise_pct,2,MF-HVKG,14,0.906250782012619,0.9201523274012987
material_parameter_noise_pct,2,MF-HVKG,15,0.9047643896502222,0.9316899109640153
material_parameter_noise_pct,2,MF-HVKG,16,0.9012471771370175,0.9338672067923569
material_parameter_noise_pct,2,MF-HVKG,17,0.9050186482257404,0.9111231461121188
material_parameter_noise_pct,2,MF-HVKG,18,0.8978618003313376,0.9310530482543448
material_parameter_noise_pct,2,MF-HVKG,19,0.8944589607886775,0.9257167416828704
material_parameter_noise_pct,2,MF-HVKG,20,0.9080848946829356,0.9246217207916444
material_parameter_noise_pct,5,MF-HVKG,1,0.8910326189872488,0.9347528820583704
material_parameter_noise_pct,5,MF-HVKG,2,0.8941169610687973,0.9104316854023994
material_parameter_noise_pct,5,MF-HVKG,3,0.8892782451717566,0.9092951825510591
material_parameter_noise_pct,5,MF-HVKG,4,0.8889038226776819,0.9060992805707224
material_parameter_noise_pct,5,MF-HVKG,5,0.895666242844699,0.8908646987152181
material_parameter_noise_pct,5,MF-HVKG,6,0.8937874653876384,0.8789987647254418
material_parameter_noise_pct,5,MF-HVKG,7,0.9006913998837071,0.8958502013520442
material_parameter_noise_pct,5,MF-HVKG,8,0.8838649387721123,0.931660471051857
material_parameter_noise_pct,5,MF-HVKG,9,0.904860057062528,0.8722565225788468
material_parameter_noise_pct,5,MF-HVKG,10,0.8902446239460432,0.8896291461364475
material_parameter_noise_pct,5,MF-HVKG,11,0.8895054245766643,0.9099963552853247
material_parameter_noise_pct,5,MF-HVKG,12,0.8971874663770428,0.8870909609177569
material_parameter_noise_pct,5,MF-HVKG,13,0.875774632400172,0.9120751474777972
material_parameter_noise_pct,5,MF-HVKG,14,0.8965302232474064,0.9309224506321137
material_parameter_noise_pct,5,MF-HVKG,15,0.8912200082441945,0.8910116799156867
material_parameter_noise_pct,5,MF-HVKG,16,0.8943235530370475,0.9194948454184062
material_parameter_noise_pct,5,MF-HVKG,17,0.8967052297230039,0.9070938234707117
material_parameter_noise_pct,5,MF-HVKG,18,0.8932828112995516,0.8870921070381371
material_parameter_noise_pct,5,MF-HVKG,19,0.8947664534820612,0.9304034162497292
material_parameter_noise_pct,5,MF-HVKG,20,0.8963885611278531,0.9038779743669253
material_parameter_noise_pct,10,MF-HVKG,1,0.8786647856064644,0.8835232708128895
material_parameter_noise_pct,10,MF-HVKG,2,0.8813157513430835,0.8944886128227669
material_parameter_noise_pct,10,MF-HVKG,3,0.8792520712573593,0.8889847460994558
material_parameter_noise_pct,10,MF-HVKG,4,0.8731533161618105,0.8624482089711669
material_parameter_noise_pct,10,MF-HVKG,5,0.8789830346853676,0.8551915426079286
material_parameter_noise_pct,10,MF-HVKG,6,0.8811028101577686,0.87286478059363
material_parameter_noise_pct,10,MF-HVKG,7,0.888769431395949,0.881301629838402
material_parameter_noise_pct,10,MF-HVKG,8,0.8700899776923686,0.8607563586030552
material_parameter_noise_pct,10,MF-HVKG,9,0.8701774646525994,0.8759795075346101
material_parameter_noise_pct,10,MF-HVKG,10,0.890207853373244,0.9014909796637964
material_parameter_noise_pct,10,MF-HVKG,11,0.8683093289395719,0.8506131008725476
material_parameter_noise_pct,10,MF-HVKG,12,0.873919917526407,0.8836101193848309
material_parameter_noise_pct,10,MF-HVKG,13,0.8791201437590129,0.8695270816482719
material_parameter_noise_pct,10,MF-HVKG,14,0.8604968740291129,0.8555276388228926
material_parameter_noise_pct,10,MF-HVKG,15,0.8791680375655803,0.8816284653113792
material_parameter_noise_pct,10,MF-HVKG,16,0.8761853503557567,0.8723880240409295
material_parameter_noise_pct,10,MF-HVKG,17,0.8781851581775413,0.8740257946994773
material_parameter_noise_pct,10,MF-HVKG,18,0.8766710237994734,0.867259245671098
material_parameter_noise_pct,10,MF-HVKG,19,0.8803279967873557,0.8714332019652078
material_parameter_noise_pct,10,MF-HVKG,20,0.8831542867538543,0.8577773932848543
material_parameter_noise_pct,15,MF-HVKG,1,0.8563102384667471,0.8140257950508099
material_parameter_noise_pct,15,MF-HVKG,2,0.8776274425781673,0.8705026937300048
material_parameter_noise_pct,15,MF-HVKG,3,0.8608515054039956,0.849864743033494
material_parameter_noise_pct,15,MF-HVKG,4,0.8675598519933304,0.8678749756144772
material_parameter_noise_pct,15,MF-HVKG,5,0.862359022737776,0.8512120302508029
material_parameter_noise_pct,15,MF-HVKG,6,0.8637980731297867,0.849494446847008
material_parameter_noise_pct,15,MF-HVKG,7,0.8718173167281179,0.8289146083379662
material_parameter_noise_pct,15,MF-HVKG,8,0.868740055747792,0.840534551438596
material_parameter_noise_pct,15,MF-HVKG,9,0.8611762952264245,0.8365110559548017
material_parameter_noise_pct,15,MF-HVKG,10,0.8653403611279781,0.8410375331619753
material_parameter_noise_pct,15,MF-HVKG,11,0.8666099544067579,0.8360622176462542
material_parameter_noise_pct,15,MF-HVKG,12,0.8664368070136823,0.8197695958416876
material_parameter_noise_pct,15,MF-HVKG,13,0.8558365071156608,0.8255147215909557
material_parameter_noise_pct,15,MF-HVKG,14,0.8636020042185675,0.8376668993407264
material_parameter_noise_pct,15,MF-HVKG,15,0.8622532796161413,0.8697112102474646
material_parameter_noise_pct,15,MF-HVKG,16,0.8657027690467493,0.8417517350904471
material_parameter_noise_pct,15,MF-HVKG,17,0.860590575631101,0.849370028020745
material_parameter_noise_pct,15,MF-HVKG,18,0.8686611395518558,0.8382572751113656
material_parameter_noise_pct,15,MF-HVKG,19,0.8639378819900067,0.8392295424553569
material_parameter_noise_pct,15,MF-HVKG,20,0.8692467008886775,0.8326293806059195
material_parameter_noise_pct,0,qLogNEHVI,1,0.9060718741102511,0.9467539378576338
material_parameter_noise_pct,0,qLogNEHVI,2,0.8874448405326939,0.9377864930448941
material_parameter_noise_pct,0,qLogNEHVI,3,0.896811282331488,0.9324520261442661
material_parameter_noise_pct,0,qLogNEHVI,4,0.9019646200384043,0.9414059696644227
material_parameter_noise_pct,0,qLogNEHVI,5,0.8922847597750813,0.9425640995882162
material_parameter_noise_pct,0,qLogNEHVI,6,0.8887984555872173,0.945142234711644
material_parameter_noise_pct,0,qLogNEHVI,7,0.8837255411072046,0.9298943450525128
material_parameter_noise_pct,0,qLogNEHVI,8,0.8990947677098081,0.957228009099367
material_parameter_noise_pct,0,qLogNEHVI,9,0.8842501139668095,0.955773267868766
material_parameter_noise_pct,0,qLogNEHVI,10,0.8907767085192502,0.9283146699060866
material_parameter_noise_pct,0,qLogNEHVI,11,0.8914063654748237,0.9589571261339133
material_parameter_noise_pct,0,qLogNEHVI,12,0.8991811436287033,0.9451228018166877
material_parameter_noise_pct,0,qLogNEHVI,13,0.8918376805302092,0.9558066198876174
material_parameter_noise_pct,0,qLogNEHVI,14,0.9016690590130882,0.9273982438953667
material_parameter_noise_pct,0,qLogNEHVI,15,0.8882578034671619,0.9369701017872166
material_parameter_noise_pct,0,qLogNEHVI,16,0.8961117750506997,0.9383119771485406
material_parameter_noise_pct,0,qLogNEHVI,17,0.8854125168964888,0.9134037746730053
material_parameter_noise_pct,0,qLogNEHVI,18,0.9023202878889881,0.9285182925519665
material_parameter_noise_pct,0,qLogNEHVI,19,0.8957834395229017,0.9471355499704877
material_parameter_noise_pct,0,qLogNEHVI,20,0.8919296986963707,0.9312105723532256
material_parameter_noise_pct,2,qLogNEHVI,1,0.8993607153311496,0.914672565161891
material_parameter_noise_pct,2,qLogNEHVI,2,0.8954737240069273,0.9097194082022474
material_parameter_noise_pct,2,qLogNEHVI,3,0.892852981786436,0.9320774005204475
material_parameter_noise_pct,2,qLogNEHVI,4,0.8980501712378032,0.8953711353262326
material_parameter_noise_pct,2,qLogNEHVI,5,0.8890646524692174,0.9243296799979922
material_parameter_noise_pct,2,qLogNEHVI,6,0.8846892647167893,0.9258712410545592
material_parameter_noise_pct,2,qLogNEHVI,7,0.8959627020861148,0.9147853274308861
material_parameter_noise_pct,2,qLogNEHVI,8,0.8874462570398329,0.9267114179491477
material_parameter_noise_pct,2,qLogNEHVI,9,0.8860157781572741,0.9049536769198995
material_parameter_noise_pct,2,qLogNEHVI,10,0.895353016499224,0.9037567818544074
material_parameter_noise_pct,2,qLogNEHVI,11,0.8868685226574611,0.925259042815403
material_parameter_noise_pct,2,qLogNEHVI,12,0.909315387194721,0.9297373843967749
material_parameter_noise_pct,2,qLogNEHVI,13,0.8895812384332897,0.9217222346407737
material_parameter_noise_pct,2,qLogNEHVI,14,0.9016354402715187,0.9204540258799982
material_parameter_noise_pct,2,qLogNEHVI,15,0.8816588898450167,0.9136995137053427
material_parameter_noise_pct,2,qLogNEHVI,16,0.8971214229013804,0.9165551123584357
material_parameter_noise_pct,2,qLogNEHVI,17,0.8897983397224082,0.9035380798043788
material_parameter_noise_pct,2,qLogNEHVI,18,0.8893450107689104,0.9203026983729589
material_parameter_noise_pct,2,qLogNEHVI,19,0.8841912014604767,0.9458916442378384
material_parameter_noise_pct,2,qLogNEHVI,20,0.8926173501832798,0.9316366354358682
material_parameter_noise_pct,5,qLogNEHVI,1,0.8926598539801545,0.8955193795813685
material_parameter_noise_pct,5,qLogNEHVI,2,0.888006874694604,0.9249671860840367
material_parameter_noise_pct,5,qLogNEHVI,3,0.8877279479447455,0.9147437199346014
material_parameter_noise_pct,5,qLogNEHVI,4,0.8790130206859336,0.8978202083632193
material_parameter_noise_pct,5,qLogNEHVI,5,0.8877026335106629,0.9164534647920661
material_parameter_noise_pct,5,qLogNEHVI,6,0.8860361689709438,0.8855131156014037
material_parameter_noise_pct,5,qLogNEHVI,7,0.8820381990212787,0.9211133795020253
material_parameter_noise_pct,5,qLogNEHVI,8,0.8909610445188159,0.9039572201230152
material_parameter_noise_pct,5,qLogNEHVI,9,0.8885446219399954,0.9015587362367506
material_parameter_noise_pct,5,qLogNEHVI,10,0.8755023059507155,0.8897329890730303
material_parameter_noise_pct,5,qLogNEHVI,11,0.8892036324140374,0.9160132853617646
material_parameter_noise_pct,5,qLogNEHVI,12,0.8872446475907281,0.9106660292044483
material_parameter_noise_pct,5,qLogNEHVI,13,0.8855549915338478,0.9068483518573944
material_parameter_noise_pct,5,qLogNEHVI,14,0.8864606998724176,0.8994205541949688
material_parameter_noise_pct,5,qLogNEHVI,15,0.8884855312658565,0.907169485290978
material_parameter_noise_pct,5,qLogNEHVI,16,0.892921098203772,0.911620435427927
material_parameter_noise_pct,5,qLogNEHVI,17,0.8816022364794579,0.9253155330935984
material_parameter_noise_pct,5,qLogNEHVI,18,0.8919856220392616,0.8972853470862858
material_parameter_noise_pct,5,qLogNEHVI,19,0.8996954133734782,0.9120588764423214
material_parameter_noise_pct,5,qLogNEHVI,20,0.8687167043173672,0.9199482567325253
material_parameter_noise_pct,10,qLogNEHVI,1,0.8792957331789627,0.8760979228271
material_parameter_noise_pct,10,qLogNEHVI,2,0.8728973884019432,0.8715026414825072
material_parameter_noise_pct,10,qLogNEHVI,3,0.865395955750716,0.8969329969512789
material_parameter_noise_pct,10,qLogNEHVI,4,0.8808149692550248,0.865928761670088
material_parameter_noise_pct,10,qLogNEHVI,5,0.8813214483942753,0.86746644019786
material_parameter_noise_pct,10,qLogNEHVI,6,0.8772679537224752,0.8581858338617242
material_parameter_noise_pct,10,qLogNEHVI,7,0.8756633599688425,0.8802015265098028
material_parameter_noise_pct,10,qLogNEHVI,8,0.8655449624085527,0.8713528395740173
material_parameter_noise_pct,10,qLogNEHVI,9,0.8694949763667665,0.878234624231703
material_parameter_noise_pct,10,qLogNEHVI,10,0.8692551780000213,0.8361480634626721
material_parameter_noise_pct,10,qLogNEHVI,11,0.8808812154507294,0.867567572110443
material_parameter_noise_pct,10,qLogNEHVI,12,0.8784824745463004,0.8614256948007252
material_parameter_noise_pct,10,qLogNEHVI,13,0.8759296148151411,0.8857871509805089
material_parameter_noise_pct,10,qLogNEHVI,14,0.8739205269878221,0.8821723543593849
material_parameter_noise_pct,10,qLogNEHVI,15,0.8736098141389567,0.875034436003949
material_parameter_noise_pct,10,qLogNEHVI,16,0.8811225459226967,0.8656857768952233
material_parameter_noise_pct,10,qLogNEHVI,17,0.880070732765485,0.8907976186009108
material_parameter_noise_pct,10,qLogNEHVI,18,0.867172801540975,0.8654244191706251
material_parameter_noise_pct,10,qLogNEHVI,19,0.8605078744962877,0.8892200770526063
material_parameter_noise_pct,10,qLogNEHVI,20,0.872625340062138,0.8612603860458389
material_parameter_noise_pct,15,qLogNEHVI,1,0.866417931941864,0.825714462667544
material_parameter_noise_pct,15,qLogNEHVI,2,0.8575894643524001,0.8224143258883824
material_parameter_noise_pct,15,qLogNEHVI,3,0.8635024007727239,0.8466373332028504
material_parameter_noise_pct,15,qLogNEHVI,4,0.8596192049917771,0.8287570955372996
material_parameter_noise_pct,15,qLogNEHVI,5,0.8627503751820953,0.8436031366636813
material_parameter_noise_pct,15,qLogNEHVI,6,0.8584739473458702,0.8452950734654402
material_parameter_noise_pct,15,qLogNEHVI,7,0.857828375000645,0.8414229342053723
material_parameter_noise_pct,15,qLogNEHVI,8,0.8775073215257396,0.8211260403263866
material_parameter_noise_pct,15,qLogNEHVI,9,0.8474397835360015,0.8199667707868782
material_parameter_noise_pct,15,qLogNEHVI,10,0.8560592104403663,0.8686203134922881
material_parameter_noise_pct,15,qLogNEHVI,11,0.857600788758166,0.8365368468593669
material_parameter_noise_pct,15,qLogNEHVI,12,0.8732555048329846,0.8170319212651218
material_parameter_noise_pct,15,qLogNEHVI,13,0.8596677223374448,0.8351592995866844
material_parameter_noise_pct,15,qLogNEHVI,14,0.8583162529446521,0.8408266515651371
material_parameter_noise_pct,15,qLogNEHVI,15,0.8612597689760502,0.8310496697619519
material_parameter_noise_pct,15,qLogNEHVI,16,0.8584567035426542,0.864927651056847
material_parameter_noise_pct,15,qLogNEHVI,17,0.8605137095841726,0.8233671758907642
material_parameter_noise_pct,15,qLogNEHVI,18,0.8650541953739892,0.8441799312223734
material_parameter_noise_pct,15,qLogNEHVI,19,0.855979456241581,0.83817306469633
material_parameter_noise_pct,15,qLogNEHVI,20,0.8628340733829328,0.8502268963949451
material_parameter_noise_pct,0,PHSEA,1,0.8954375669009804,0.968037546456557
material_parameter_noise_pct,0,PHSEA,2,0.8896234332842434,0.9239158126678015
material_parameter_noise_pct,0,PHSEA,3,0.8844732373996141,0.908264890471357
material_parameter_noise_pct,0,PHSEA,4,0.8908590856855351,0.941837702207022
material_parameter_noise_pct,0,PHSEA,5,0.8969623160720134,0.9428068650618497
material_parameter_noise_pct,0,PHSEA,6,0.8960263532689076,0.9152750943668403
material_parameter_noise_pct,0,PHSEA,7,0.8835225409556279,0.9488194536192016
material_parameter_noise_pct,0,PHSEA,8,0.8808263974992263,0.9276867949999907
material_parameter_noise_pct,0,PHSEA,9,0.8745367172498312,0.9362770227521157
material_parameter_noise_pct,0,PHSEA,10,0.8885915821439693,0.9283260124165278
material_parameter_noise_pct,0,PHSEA,11,0.8935389869563196,0.9460196172210413
material_parameter_noise_pct,0,PHSEA,12,0.892508481573886,0.9362798920959255
material_parameter_noise_pct,0,PHSEA,13,0.8895432280434916,0.9270091460472638
material_parameter_noise_pct,0,PHSEA,14,0.900135889282173,0.9052239715114833
material_parameter_noise_pct,0,PHSEA,15,0.8861447513345226,0.9412294139437878
material_parameter_noise_pct,0,PHSEA,16,0.8864276895020747,0.9597186265825524
material_parameter_noise_pct,0,PHSEA,17,0.8797491183789206,0.9155407520518013
material_parameter_noise_pct,0,PHSEA,18,0.8893914732320204,0.9625059754649304
material_parameter_noise_pct,0,PHSEA,19,0.8979184555099848,0.9453785511999556
material_parameter_noise_pct,0,PHSEA,20,0.8883138456676861,0.9170589635945218
material_parameter_noise_pct,2,PHSEA,1,0.885571083871862,0.9037843325508294
material_parameter_noise_pct,2,PHSEA,2,0.8869873491078802,0.9140905763352187
material_parameter_noise_pct,2,PHSEA,3,0.892232042994375,0.9415201578176046
material_parameter_noise_pct,2,PHSEA,4,0.8822798194827477,0.9162853077889848
material_parameter_noise_pct,2,PHSEA,5,0.878549851797137,0.9576804588041612
material_parameter_noise_pct,2,PHSEA,6,0.8810283234769509,0.936147931208917
material_parameter_noise_pct,2,PHSEA,7,0.8870836457337892,0.8964157942330395
material_parameter_noise_pct,2,PHSEA,8,0.8831952647174056,0.9053155345883622
material_parameter_noise_pct,2,PHSEA,9,0.87763481045791,0.9608306098453512
material_parameter_noise_pct,2,PHSEA,10,0.8826299368748567,0.9352716785937807
material_parameter_noise_pct,2,PHSEA,11,0.8955523071186587,0.9200691644450104
material_parameter_noise_pct,2,PHSEA,12,0.8827029760673518,0.9113323592771894
material_parameter_noise_pct,2,PHSEA,13,0.888098984594796,0.927629729765568
material_parameter_noise_pct,2,PHSEA,14,0.8854344840852014,0.9314768613084845
material_parameter_noise_pct,2,PHSEA,15,0.8870610360133944,0.8960290282169047
material_parameter_noise_pct,2,PHSEA,16,0.8846424475754427,0.9232387404596859
material_parameter_noise_pct,2,PHSEA,17,0.8765663325890414,0.928102530532363
material_parameter_noise_pct,2,PHSEA,18,0.8869823849092159,0.907457644772074
material_parameter_noise_pct,2,PHSEA,19,0.8888906215453468,0.919741931176992
material_parameter_noise_pct,2,PHSEA,20,0.8950880083395576,0.9404652727843015
material_parameter_noise_pct,5,PHSEA,1,0.8754245050453587,0.9004912445892033
material_parameter_noise_pct,5,PHSEA,2,0.8890820505749584,0.903972618782294
material_parameter_noise_pct,5,PHSEA,3,0.8792316294617434,0.8872184565407187
material_parameter_noise_pct,5,PHSEA,4,0.8795866934142688,0.9226743191635072
material_parameter_noise_pct,5,PHSEA,5,0.8819958357997748,0.8939502091462613
material_parameter_noise_pct,5,PHSEA,6,0.8781774747222638,0.88676625601705
material_parameter_noise_pct,5,PHSEA,7,0.8730268073445872,0.9164954024972846
material_parameter_noise_pct,5,PHSEA,8,0.8782110956537811,0.9119588764208614
material_parameter_noise_pct,5,PHSEA,9,0.8777678318543302,0.8902494923236653
material_parameter_noise_pct,5,PHSEA,10,0.875509147089882,0.8929280566903335
material_parameter_noise_pct,5,PHSEA,11,0.8756929912344067,0.9121876706381511
material_parameter_noise_pct,5,PHSEA,12,0.8797001358044678,0.9070422645305087
material_parameter_noise_pct,5,PHSEA,13,0.8837768107031001,0.9208311696763064
material_parameter_noise_pct,5,PHSEA,14,0.8668380796508679,0.901999281497689
material_parameter_noise_pct,5,PHSEA,15,0.8793493600640915,0.8966178672520635
material_parameter_noise_pct,5,PHSEA,16,0.8805970463432102,0.8898845607623417
material_parameter_noise_pct,5,PHSEA,17,0.8823677157879682,0.9116339397344372
material_parameter_noise_pct,5,PHSEA,18,0.8814708562934084,0.8907665892959463
material_parameter_noise_pct,5,PHSEA,19,0.8788891663688938,0.9191569692166618
material_parameter_noise_pct,5,PHSEA,20,0.8842620448600622,0.918251568389357
material_parameter_noise_pct,10,PHSEA,1,0.8564355566437801,0.8963556833194452
material_parameter_noise_pct,10,PHSEA,2,0.8572333324344751,0.8694843066834771
material_parameter_noise_pct,10,PHSEA,3,0.8599058445002186,0.8811100808701222
material_parameter_noise_pct,10,PHSEA,4,0.8826860717507917,0.86952802630236
material_parameter_noise_pct,10,PHSEA,5,0.8633321459598724,0.8692153796850174
material_parameter_noise_pct,10,PHSEA,6,0.8798940968356571,0.8638616246174685
material_parameter_noise_pct,10,PHSEA,7,0.8675875643595778,0.8938974153877345
material_parameter_noise_pct,10,PHSEA,8,0.8615499406361677,0.8659190486635188
material_parameter_noise_pct,10,PHSEA,9,0.8633485449011659,0.8661547810974045
material_parameter_noise_pct,10,PHSEA,10,0.8686646656677378,0.8867947046320744
material_parameter_noise_pct,10,PHSEA,11,0.855401810945635,0.870672856487097
material_parameter_noise_pct,10,PHSEA,12,0.876504752566432,0.8731358355683826
material_parameter_noise_pct,10,PHSEA,13,0.8687773732296055,0.8679741695023848
material_parameter_noise_pct,10,PHSEA,14,0.8753077124810539,0.9085840065679286
material_parameter_noise_pct,10,PHSEA,15,0.8714637771052324,0.823941450715833
material_parameter_noise_pct,10,PHSEA,16,0.878326829080473,0.886641055970494
material_parameter_noise_pct,10,PHSEA,17,0.8827591597073484,0.8512496011146089
material_parameter_noise_pct,10,PHSEA,18,0.8712442131316241,0.846934098751522
material_parameter_noise_pct,10,PHSEA,19,0.8718117749570553,0.8870275379241791
material_parameter_noise_pct,10,PHSEA,20,0.8673925720302939,0.8974738607809944
material_parameter_noise_pct,15,PHSEA,1,0.8513736309236726,0.8452624478246784
material_parameter_noise_pct,15,PHSEA,2,0.8508627173115053,0.8411097451255892
material_parameter_noise_pct,15,PHSEA,3,0.8509076752288395,0.8557176946329079
material_parameter_noise_pct,15,PHSEA,4,0.8644488235020564,0.8512457602273354
material_parameter_noise_pct,15,PHSEA,5,0.8625921138881921,0.836263012612459
material_parameter_noise_pct,15,PHSEA,6,0.8526750463392643,0.8408648869517917
material_parameter_noise_pct,15,PHSEA,7,0.865788413271625,0.8521510578579539
material_parameter_noise_pct,15,PHSEA,8,0.8435699096952272,0.8156366146557912
material_parameter_noise_pct,15,PHSEA,9,0.8564017074962073,0.8514609149526872
material_parameter_noise_pct,15,PHSEA,10,0.8558355934552893,0.8420499733947038
material_parameter_noise_pct,15,PHSEA,11,0.856627351675124,0.8556043698115579
material_parameter_noise_pct,15,PHSEA,12,0.8568064556838789,0.8278587821712874
material_parameter_noise_pct,15,PHSEA,13,0.8579624412767385,0.8532952152740441
material_parameter_noise_pct,15,PHSEA,14,0.8504030911333651,0.8254897741131927
material_parameter_noise_pct,15,PHSEA,15,0.85698051547328,0.8704868634934239
material_parameter_noise_pct,15,PHSEA,16,0.861723783734289,0.8309638905458833
material_parameter_noise_pct,15,PHSEA,17,0.8580224561662028,0.8437954331705826
material_parameter_noise_pct,15,PHSEA,18,0.8633326830038277,0.8588894665895377
material_parameter_noise_pct,15,PHSEA,19,0.8539856405921386,0.8199790033448338
material_parameter_noise_pct,15,PHSEA,20,0.8637241647933933,0.8499932458232737
material_parameter_noise_pct,0,AS-SMEA,1,0.8815920997825928,0.9310630803922848
material_parameter_noise_pct,0,AS-SMEA,2,0.8813919223132617,0.9436378918341887
material_parameter_noise_pct,0,AS-SMEA,3,0.8849708640735923,0.9280798377840761
material_parameter_noise_pct,0,AS-SMEA,4,0.8778012538306526,0.9461490692868688
material_parameter_noise_pct,0,AS-SMEA,5,0.8886232586359498,0.9240502727438715
material_parameter_noise_pct,0,AS-SMEA,6,0.8917474492961623,0.9414431188177036
material_parameter_noise_pct,0,AS-SMEA,7,0.8784549958594406,0.9410008873504834
material_parameter_noise_pct,0,AS-SMEA,8,0.8858542909784629,0.9409337114915305
material_parameter_noise_pct,0,AS-SMEA,9,0.895902436007463,0.9550893250965319
material_parameter_noise_pct,0,AS-SMEA,10,0.8884459503343887,0.9398652082488205
material_parameter_noise_pct,0,AS-SMEA,11,0.8852659941279175,0.9116155644179743
material_parameter_noise_pct,0,AS-SMEA,12,0.882847695742955,0.9630237363180976
material_parameter_noise_pct,0,AS-SMEA,13,0.8895218598429001,0.9313771440095702
material_parameter_noise_pct,0,AS-SMEA,14,0.883848952462394,0.9332187427949419
material_parameter_noise_pct,0,AS-SMEA,15,0.8754988153113681,0.9382360326748649
material_parameter_noise_pct,0,AS-SMEA,16,0.8841995453309722,0.9644797948130928
material_parameter_noise_pct,0,AS-SMEA,17,0.8848929373246498,0.9292724713171102
material_parameter_noise_pct,0,AS-SMEA,18,0.8796592140848704,0.9817321260733802
material_parameter_noise_pct,0,AS-SMEA,19,0.8830495122708414,0.9220375840272086
material_parameter_noise_pct,0,AS-SMEA,20,0.8847572581936243,0.9564092779532698
material_parameter_noise_pct,2,AS-SMEA,1,0.8819187840187943,0.931961178484083
material_parameter_noise_pct,2,AS-SMEA,2,0.8837573283209618,0.9215698684715395
material_parameter_noise_pct,2,AS-SMEA,3,0.8719867747460536,0.9235600168165571
material_parameter_noise_pct,2,AS-SMEA,4,0.8821862479522997,0.9333762325920864
material_parameter_noise_pct,2,AS-SMEA,5,0.8891243801922353,0.8998702188050959
material_parameter_noise_pct,2,AS-SMEA,6,0.8882805407298965,0.9123409114615508
material_parameter_noise_pct,2,AS-SMEA,7,0.8867361802133403,0.9072647532598198
material_parameter_noise_pct,2,AS-SMEA,8,0.8884323328595227,0.9320585523365356
material_parameter_noise_pct,2,AS-SMEA,9,0.8840539872329118,0.9277677253774508
material_parameter_noise_pct,2,AS-SMEA,10,0.8927072261726688,0.925206042641769
material_parameter_noise_pct,2,AS-SMEA,11,0.8755006266348654,0.9079701991122128
material_parameter_noise_pct,2,AS-SMEA,12,0.8835534925924485,0.900874586227124
material_parameter_noise_pct,2,AS-SMEA,13,0.8726030676466242,0.9146450397913155
material_parameter_noise_pct,2,AS-SMEA,14,0.8809549559522079,0.9130920676263354
material_parameter_noise_pct,2,AS-SMEA,15,0.888973531758942,0.9285732489986916
material_parameter_noise_pct,2,AS-SMEA,16,0.8860315935894724,0.9360660706039681
material_parameter_noise_pct,2,AS-SMEA,17,0.8720019257570117,0.9095675316564246
material_parameter_noise_pct,2,AS-SMEA,18,0.8756238237764741,0.8991589120488025
material_parameter_noise_pct,2,AS-SMEA,19,0.881322407160322,0.9107318372937451
material_parameter_noise_pct,2,AS-SMEA,20,0.8896507178494498,0.9087406036152614
material_parameter_noise_pct,5,AS-SMEA,1,0.8798273743465332,0.9232645645763147
material_parameter_noise_pct,5,AS-SMEA,2,0.8795394928501197,0.899888089966831
material_parameter_noise_pct,5,AS-SMEA,3,0.8807146173168156,0.911121481878672
material_parameter_noise_pct,5,AS-SMEA,4,0.8783625348350482,0.8937960184017704
material_parameter_noise_pct,5,AS-SMEA,5,0.876214828490145,0.8864583423919192
material_parameter_noise_pct,5,AS-SMEA,6,0.8823132183497436,0.9048341526277045
material_parameter_noise_pct,5,AS-SMEA,7,0.8836265601628527,0.9205605961159335
material_parameter_noise_pct,5,AS-SMEA,8,0.8700537969948122,0.9114969964143919
material_parameter_noise_pct,5,AS-SMEA,9,0.8866352834482062,0.880727075501272
material_parameter_noise_pct,5,AS-SMEA,10,0.87176998302594,0.8934967150791304
material_parameter_noise_pct,5,AS-SMEA,11,0.8799962820443303,0.8843460075832984
material_parameter_noise_pct,5,AS-SMEA,12,0.8658244363087515,0.9148205259290649
material_parameter_noise_pct,5,AS-SMEA,13,0.8805221855391278,0.8829037728991457
material_parameter_noise_pct,5,AS-SMEA,14,0.8745837372799554,0.9037919954240228
material_parameter_noise_pct,5,AS-SMEA,15,0.8823056142825652,0.895287143452653
material_parameter_noise_pct,5,AS-SMEA,16,0.8747744061845348,0.9313639282843009
material_parameter_noise_pct,5,AS-SMEA,17,0.8816842521234988,0.9079812960123863
material_parameter_noise_pct,5,AS-SMEA,18,0.87421516565427,0.9179443312978777
material_parameter_noise_pct,5,AS-SMEA,19,0.8871109062281465,0.9122615800109376
material_parameter_noise_pct,5,AS-SMEA,20,0.8921431856580203,0.8828738124671289
material_parameter_noise_pct,10,AS-SMEA,1,0.8639564112083724,0.8671659004174446
material_parameter_noise_pct,10,AS-SMEA,2,0.8702193480257382,0.8843918467565296
material_parameter_noise_pct,10,AS-SMEA,3,0.8613935540296521,0.8638542730585763
material_parameter_noise_pct,10,AS-SMEA,4,0.8702969660361167,0.8736962858752124
material_parameter_noise_pct,10,AS-SMEA,5,0.8563443420568341,0.8670455333646911
material_parameter_noise_pct,10,AS-SMEA,6,0.8820745361751999,0.8715895447832498
material_parameter_noise_pct,10,AS-SMEA,7,0.8624906839206133,0.8424084082538547
