replicate,temperature_C,DSC_heat_flow_au,storage_modulus_MPa,free_contraction_pct
4,66.0,-0.018694463457658027,30.347220162441246,2.3802943758518147
4,67.0,-0.015205163690503037,29.534924602969852,2.113704180528919
4,68.0,-0.03478295785733457,30.05389712277099,3.0677697098799257
4,69.0,-0.0027901199121043727,30.471206135355366,2.7439838192814268
4,70.0,-0.010683017461995844,29.085212927280754,3.2758504010791576
4,71.0,0.006330186917292986,30.963608912968503,3.987545087878649
4,72.0,0.05164914652824536,28.924394302981494,4.370769920658239
4,73.0,0.15615595394768556,29.89872927823165,4.798824321434269
4,74.0,0.15813441315831198,30.986888437281692,5.162011935807811
4,75.0,0.3184105176842522,29.767522082363197,5.671147035805762
4,76.0,0.30340723120331237,30.39787605246022,6.395834756345098
4,77.0,0.45318738215967436,27.679640005921367,6.659148806366136
4,78.0,0.5244452946209316,29.881851656196616,7.340997212782755
4,79.0,0.6269836298360785,29.506999662558194,8.294568008097295
4,80.0,0.8466103585677491,28.385198097899632,8.493205630772547
4,81.0,0.986714233854919,27.162706899727276,9.36065358756946
4,82.0,1.0332154103495887,26.7777417060828,10.705410013089837
4,83.0,1.194082172226217,26.424335939424815,11.048406727780279
4,84.0,1.3601105468592172,26.7259447867531,11.996176446233566
4,85.0,1.4388270907230154,24.532404195773985,12.665815753547426
4,86.0,1.5178778721706614,25.458436616184546,14.025637913098441
4,87.0,1.6220828906451021,23.809809847659913,14.928169279634922
4,88.0,1.6730401315545496,22.60935356873742,15.847195993629931
4,89.0,1.6601649175847233,22.201643513359084,16.642444993396246
4,90.0,1.6394758942007919,21.150380559038158,17.686198410032812
4,91.0,1.60293036516638,19.31420654941272,18.558962944070448
4,92.0,1.5667319043650074,18.81696299716155,19.478113719803687
4,93.0,1.5075916176346205,16.817037349672518,20.483441380571303
4,94.0,1.3480681702500104,15.853893156654397,20.89716431242249
4,95.0,1.2740235253724124,14.507532144501901,22.034482574654888
4,96.0,1.1568005805664237,13.208476736841984,22.813984203181597
4,97.0,1.0096598065858065,12.057481841090807,23.1937141451543
4,98.0,0.8154555899005095,9.838064356321176,23.753014957634583
4,99.0,0.7617372218944384,9.322333424998146,24.279349412929847
4,100.0,0.7065316611092697,8.319263862877454,25.37877847044556
4,101.0,0.519305717705869,7.314896406945869,26.30681511436446
4,102.0,0.4083709183949386,6.273972906266155,26.23802492528768
4,103.0,0.3165280154619122,5.718127129698674,27.119066615025123
4,104.0,0.2874216127332019,4.757099328669537,27.283526927560523
4,105.0,0.2320214021604897,4.262834606336104,27.491599893965954
4,106.0,0.23272731975606123,3.6434484800629545,28.02590719201429
4,107.0,0.12833646602854454,3.1617734985286368,28.731058534019386
4,108.0,0.15040538015559896,2.679278877835974,28.79739481211335
4,109.0,0.12194262467359387,2.351665637615775,28.81625136747333
4,110.0,0.06785395323313648,1.9667431260794948,29.47732232584867
4,111.0,0.09756783653558165,1.6475230238362488,29.237659126911428
4,112.0,0.023459513006869874,1.4380013030481142,29.512593227287574
4,113.0,0.04781445181056895,1.2743837948940606,30.092913345158703
4,114.0,0.015400006657449016,1.099030557505367,30.101503458511317
4,115.0,0.054478916341501586,0.9365736045307395,30.398710509297434
4,116.0,0.04711989999814953,0.8232214173198594,30.656355464916746
4,117.0,0.03239987567927165,0.7362592754261517,30.339971642264096
4,118.0,0.009345059657530163,0.6387273852263199,30.791003923064146
4,119.0,0.004774769258010927,0.5676090460240714,31.241091248957584
4,120.0,-0.0006883911417034858,0.4982136881727004,30.774851737905085
4,121.0,-0.012133287703824401,0.4399736271400655,30.89734186330404
4,122.0,0.02487304198467427,0.39565935028075555,31.028013256015136
4,123.0,-0.02756358335299232,0.33722183234798997,31.145430229371687
4,124.0,0.02425568672892285,0.33296935016751655,31.556933400026633
4,125.0,-0.0004300756522553021,0.2989063993516895,30.693574570283324
4,126.0,-0.03139210696472794,0.26930268279326847,31.201592755240387
4,127.0,-0.007940397165823412,0.25394004520109875,30.99099619519682
4,128.0,-0.005836334470340002,0.22993204176748683,31.321528564343033
4,129.0,-0.0007422597186474804,0.23035976565493646,31.368831269974898
4,130.0,-0.03383524921905895,0.21894377121809444,31.318337592923477
4,131.0,-0.04875535639518103,0.2033499929875427,31.527307761736296
4,132.0,-0.028855962380840997,0.18979236701242283,31.39823513225445
4,133.0,-0.01883224757684415,0.18913199318700188,31.168466510550292
4,134.0,-0.0470804592932779,0.17929006774745643,31.323192412068266
4,135.0,-0.0749905525307356,0.18130172985759624,31.27014508412283
4,136.0,-0.08929795989196346,0.1738703998765814,31.17794269111227
4,137.0,-0.07530186829797343,0.17371493145559055,31.446452664248536
4,138.0,-0.07351694770897757,0.16078385418412744,31.221596441358273
4,139.0,-0.042593450870820886,0.16743039117196207,30.9294508455651
4,140.0,-0.023614042186467864,0.1628421985274508,31.403481057610755
4,141.0,-0.07673208663028708,0.16202139075759897,31.307961289586373
4,142.0,-0.08480387569121356,0.15406222066811878,31.628453360388836
4,143.0,-0.06141939149997346,0.15811642127148354,31.290299614915387
4,144.0,-0.10056764150732875,0.1607140384461176,31.567382562138228
4,145.0,-0.06240751532907776,0.16049488186640706,31.184706582536876
4,146.0,-0.06367036138482325,0.15711735330581472,31.453694241977793
4,147.0,-0.03799744861858549,0.15885816450945278,31.074973381955083
4,148.0,-0.062004057304063706,0.1571181366700822,31.51846624315281
4,149.0,-0.031729166195475694,0.1595324324066829,31.238068435304093
4,150.0,-0.04719513124501584,0.1555456391585055,31.769834536060362
5,20.0,0.03591960294892631,32.30441829721965,0.12227263679838524
5,21.0,0.09785484081819013,32.17522159273444,0.24384648938040906
5,22.0,0.059350732381525564,31.272449764690204,0.0
5,23.0,0.057564637110909825,31.433966985165107,0.15210159723757383
5,24.0,0.0254663207219067,31.022087668308917,0.01882501709425022
5,25.0,0.0503781205608486,30.36140994704493,0.10802725156543543
5,26.0,0.05292246518635267,31.973762892456413,0.523412896779187
5,27.0,0.031010744369212685,29.7810995760118,0.04086837377307463
5,28.0,0.021973594530424325,30.492826257969938,0.0
5,29.0,0.037960514310860595,31.62746201847942,0.0
5,30.0,0.03175830505760058,31.154804895313163,0.2858091997926075
5,31.0,0.07388026575019072,29.832217122447922,0.04188917343355324
5,32.0,0.1011072109137059,31.41289879296855,0.0
5,33.0,0.04275087717737477,31.47821430399128,0.40025341081731747
5,34.0,0.03644382403383619,31.033746164730356,0.6027617877499042
5,35.0,0.021209075880038925,30.706391761246575,0.17316436558492498
5,36.0,0.011208302521038164,31.934734903322088,0.0
5,37.0,-0.011130948716991617,32.52312881269627,0.3766588795008556
5,38.0,-0.0021881289798702953,30.977537704315395,0.21675580759072832
5,39.0,-0.016872905452657384,29.289417527116928,0.0
5,40.0,-0.010078369811201944,30.11267072746582,0.41403103699558225
5,41.0,0.046517088207670046,32.27138291282045,0.20037477791142042
5,42.0,0.020359068267625575,30.620893871812036,0.14986529111649657
5,43.0,0.024439272410402578,30.337433850491692,0.0
5,44.0,-0.019902037305663367,31.15006944543601,0.23357550776885683
5,45.0,-0.0028712705036813696,30.783286998887487,0.04236103493020468
5,46.0,-0.020824303198214288,30.586266204085707,0.39440390919510326
5,47.0,-0.022420475242528395,30.876631959606414,0.35452441628631315
5,48.0,0.00014290734140977313,30.484167681230613,0.3847885918952325
5,49.0,0.001145197437850999,29.813248401782502,0.3166756817062101
5,50.0,-0.040762189654380186,32.40099787495671,0.7853730220470996
5,51.0,-0.045927842360992364,30.75479113176177,0.3926287448606273
5,52.0,-0.04842851497785638,30.681473237802958,0.363154151899077
5,53.0,-0.045701953699744065,31.140848081395013,1.081686392944565
5,54.0,-0.06961660221179782,32.28763785699428,0.5429925950250316
5,55.0,-0.07601049826395659,31.27618105563663,0.3903633742557717
5,56.0,-0.08955725077187693,31.86101850210517,0.7156249015672076
5,57.0,-0.05589125974273396,30.360242663785076,1.0135459221796566
5,58.0,-0.0547117692444333,30.158225431882684,0.8826933762645642
5,59.0,-0.04196145504741973,31.55553592656298,0.9172528694901626
5,60.0,-0.03944646141948971,31.669027485496652,0.8310110173506958
5,61.0,-0.08382679738191277,32.38284292314074,0.9411246648977158
5,62.0,-0.02561217448296161,31.2726701872203,1.6601218208547166
5,63.0,-0.07352371585897866,31.899472276561433,1.625824414432761
5,64.0,-0.10444673088754258,32.34907411128185,1.8246640359719648
5,65.0,0.002579208063130778,32.36435959023395,2.0457507967416992
5,66.0,-0.07987497773803862,30.32498543483338,1.9943866557069563
5,67.0,-0.03151389684865883,31.136692856343327,2.599601788363001
5,68.0,-0.05465344951577881,31.497584266258823,3.10681901540524
5,69.0,0.011435350824230032,31.947962415277956,2.869242755823397
5,70.0,0.03278370021220432,30.381497947322128,3.0567533686288026
5,71.0,0.05136257930831717,31.044174738922916,4.012151064585154
5,72.0,0.07952225493645941,30.206900467856652,3.9573036840155114
5,73.0,0.18656991263552475,30.639992853148403,4.278495591138848
5,74.0,0.18322433260001827,30.507089921024658,4.980340680236615
5,75.0,0.2446662622346059,30.620226005707256,5.724994738652101
5,76.0,0.3613818745444275,29.825327002777822,6.361755855905884
5,77.0,0.4040916156025842,29.617849212968135,6.884303809033119
5,78.0,0.49437429049705056,27.934328324941948,7.309738599785339
5,79.0,0.6707102643726838,28.262862996685218,8.609775765168148
5,80.0,0.7946057365068817,28.811954202349234,9.120352417588265
5,81.0,0.9337904156506907,28.266843846644026,9.691727288416137
5,82.0,1.0263963120693909,27.99355304371335,10.356192898478515
5,83.0,1.2119682854013067,27.392053680440736,11.539847616142527
5,84.0,1.344963793333274,25.689119659477456,12.559293998889443
5,85.0,1.4336734075598687,25.804842343939494,12.859165348153988
5,86.0,1.5340638645439586,24.322936929381882,13.72522903674253
5,87.0,1.5875287576853618,24.338927889766943,14.9947257701925
5,88.0,1.6617903714886169,22.676761118138128,15.72303350927021
5,89.0,1.6627691118992702,20.862657865503618,16.99921270750175
5,90.0,1.6728522146895508,20.93008862523291,17.55180298389497
5,91.0,1.640872028273565,19.610297804115085,18.695705662737137
5,92.0,1.548742452272886,18.302891983472993,19.156716426790133
5,93.0,1.4397833004002842,16.75127590087412,20.25854013490008
5,94.0,1.3959582329039524,15.72382506791183,20.699796027331963
5,95.0,1.2870240367090735,13.826754980643527,22.1686207366638
5,96.0,1.1396872950099985,13.302570668142781,22.768521960803948
5,97.0,0.9974575501429362,11.740000328998887,23.11591051968089
5,98.0,0.8951453717231252,10.477923269255552,24.223719327814912
5,99.0,0.7919755367633166,9.562317416528034,24.564192536258396
5,100.0,0.6392881137408176,7.858185113977179,25.422362240606166
5,101.0,0.5407773157126153,7.37042947629207,25.268518091508525
5,102.0,0.4577412677874093,6.536092587855685,26.29301189573236
5,103.0,0.36392797888597395,5.223553061357233,26.59613043956226
5,104.0,0.3161894559096878,4.850061910279721,27.483687505046
5,105.0,0.23025495825663575,4.009279312206617,27.909222320602225
5,106.0,0.17022154233208908,3.5450628205484165,28.060308036865504
5,107.0,0.1775831577697429,3.1813411915751137,28.519686282058174
5,108.0,0.08456507140603528,2.7317613001552195,29.504641843868082
5,109.0,0.09442928994057445,2.2588056187994705,28.852906952860394
5,110.0,0.053480986979931186,2.0660470450615604,29.327542704967556
5,111.0,0.08030323567933181,1.6740861957931963,29.485492403608426
5,112.0,0.04487861108405226,1.5230429343590295,29.920620919237646
5,113.0,-0.0002611272135379719,1.2474083886026024,30.03791086282237
5,114.0,0.029434904968004154,1.1148857514198587,30.140220392922576
5,115.0,0.034484759612685684,0.9758958725281796,30.216508098577496
5,116.0,0.04784249951326165,0.8276072266114534,30.185798151833353
5,117.0,0.0593181069885357,0.7126230443182171,30.58397440404512
5,118.0,0.008134561069894703,0.6244215718718905,30.482262691705106
5,119.0,0.014232441246536377,0.5871323571729578,30.466350266128167
5,120.0,-0.0295530652903937,0.5184022523421444,30.940282210475633
5,121.0,0.0317559607845859,0.41898811398055885,30.93708599986926
5,122.0,-0.006760488241409658,0.4255476500101901,31.161420057740443
5,123.0,-0.008281508227310873,0.3530301426852093,30.561103595303297
5,124.0,-0.0017176734399142251,0.3308291840493807,31.138134395432207
5,125.0,-0.030704731050091194,0.30013095380244575,31.101604444556653
5,126.0,-0.014820123636289007,0.2735672841419944,31.243256862659276
5,127.0,-0.04143093591186731,0.2576900726995818,31.055628690735674
5,128.0,-0.04117638462072061,0.2365279015367328,31.00222027057209
5,129.0,-0.011899916746671957,0.23360137075460324,31.162962169445724
5,130.0,-0.026422915701556346,0.21279213504792563,31.645846885825893
5,131.0,0.013409070318921128,0.20447089831457602,30.806299662753638
5,132.0,-0.03778574369043649,0.19320055475041326,31.371150511274784
5,133.0,-0.03387675108277869,0.18146863760400955,31.117096350638153
5,134.0,-0.015253789449459418,0.17364568034951117,31.4138037547054
5,135.0,-0.04033864886958801,0.17755593496695338,31.48159345389994
5,136.0,-0.03358077433873319,0.17756268760261132,31.39534829590774
5,137.0,-0.07541160270201781,0.17504844638656172,31.45677044252238
5,138.0,-0.06588885090001811,0.1676065102268754,31.50945443747281
5,139.0,-0.02234507346685239,0.15938864290364338,31.098917375027977
5,140.0,-0.05651468494780003,0.16205032543240414,31.674198097093303
5,141.0,-0.05218335964806179,0.15749906088105017,31.40770293632119
5,142.0,-0.030141896924255094,0.15914576880265538,31.862207147442113
5,143.0,-0.06688215361012446,0.15971589009941745,31.526638124263812
5,144.0,-0.06189426815708504,0.159696418060457,31.74684635062456
5,145.0,-0.06143153201849797,0.15260057661553084,31.796296738543106
5,146.0,-0.09341596311541092,0.15361885011863163,31.288798592781248
5,147.0,-0.01832968454283366,0.15154224299742441,32.01445515439532
5,148.0,-0.015319447621123715,0.15402832613668274,31.84215478411938
5,149.0,-0.07835090272265913,0.14924730509418066,31.528901075292943
5,150.0,-0.08060956362285714,0.1554397554098921,31.66507111119378
